round,train_loss,val_auc,val_acc,val_f1,lr,duration_s
1,0.9534325125217439,0.5771801254914494,0.3256170127294183,0.4644912960004615,0.00016666666666666666,1.6550607681274414
2,0.947033774614334,0.6151843485336289,0.5673637780233904,0.46910691096641566,0.0003333333333333333,1.5615389347076416
3,0.9213713781833647,0.6409628083864753,0.5772010451061266,0.4809153095957973,0.0005,1.5390961170196533
4,0.8852324857711793,0.6698627764890561,0.5642312374763817,0.5093655890760957,0.0005,1.5541801452636719
5,0.8618841834068298,0.6974857236391349,0.5734109060916268,0.5240652611189749,0.0005,1.5612242221832275
6,0.8330711679458618,0.7270794609443771,0.5773394025416101,0.5427176571016736,0.0005,1.5495967864990234
7,0.7858270530700684,0.7643958265286216,0.6086616028201413,0.5667974919857911,0.0005,1.5883147716522217
8,0.7659464409351349,0.8053142090241172,0.6785230263632347,0.6028065233418234,0.0005,1.605254888534546
9,0.6921076998710632,0.840503040677048,0.7241168762416779,0.6391964615693089,0.0005,1.654106855392456
10,0.6543990752696991,0.8563869201867106,0.7547675888893103,0.6647038716387561,0.0005,1.6157805919647217
11,0.643206321835518,0.8664962529672422,0.7786275690278066,0.685113997728024,0.0005,1.617415428161621
12,0.652062175989151,0.8730768698337059,0.7918089193002212,0.6969650316155499,0.0005,1.556037425994873
13,0.5901545020341874,0.8785705647145186,0.8120486355766647,0.7116663361322225,0.0005,1.5554001331329346
14,0.6135855678319931,0.882228558202958,0.8083081770312768,0.7142584128298641,0.0005,1.5834407806396484
15,0.6203836084604263,0.8853417552877432,0.8141191893215838,0.7201721611662697,0.0005,1.6015217304229736
16,0.5853401978015901,0.8869810039067291,0.8137046512137259,0.7207482203342328,0.0005,1.6022558212280273
17,0.5888178646564484,0.8892031364631975,0.8220301362794029,0.7271632853454058,0.0005,1.5870201587677002
18,0.5866259667873382,0.8910675633447106,0.823778568272984,0.7296132062326336,0.0005,1.5983140468597412
19,0.5739723318815232,0.8922908791807962,0.825135432698189,0.731217494264539,0.0005,1.6478486061096191
20,0.5879116226434707,0.8949878859954192,0.8311077729634614,0.7367868952908698,0.0005,1.6033477783203125
21,0.5893380637168886,0.8960206722119903,0.8307445179204931,0.7377608197250478,0.0005,1.6277034282684326
22,0.5746988228559495,0.8974289992935577,0.8290366850199496,0.7379081097415663,0.0005,1.6174561977386475
23,0.5774929894208908,0.8992106299062628,0.8254078739804153,0.737292236363841,0.0005,1.677520990371704
24,0.5457795874476433,0.9008102861543904,0.8307701594529379,0.741797713613179,0.0005,1.6232163906097412
25,0.5488222844004631,0.9013446271235587,0.8307605438782711,0.7424304754967082,0.0005,1.616835355758667
26,0.5503553019165993,0.9031286636900688,0.831422415934503,0.7446499821578412,0.0005,1.5723297595977783
27,0.5612274603843689,0.9028500844721682,0.8334678623455699,0.7449487511781339,0.0005,1.5869264602661133
28,0.5657769634723663,0.9047426880069668,0.8277428560286715,0.7435980824264032,0.0005,1.6158952713012695
29,0.5429804869890213,0.9054430764382749,0.8330608030180083,0.7475017129264541,0.0005,1.6091318130493164
30,0.548916841328144,0.9057369135602711,0.8355085009693033,0.7493381828601572,0.0005,1.5908596515655518
31,0.5626124900579452,0.9065998648414122,0.830621652244195,0.7468911201546736,0.0005,1.6223888397216797
32,0.5350447098016738,0.9072102990091027,0.8330965943237126,0.748744070169626,0.0005,1.640319585800171
33,0.5377457528710365,0.9077641035083182,0.8369016908988052,0.7516148767161624,0.0005,1.6102135181427002
34,0.5430678467750549,0.9087521544738493,0.8386485202966084,0.7541379394551123,0.0005,1.6485588550567627
35,0.5382773674726486,0.9091259335919057,0.8381720151520089,0.7536889417932632,0.0005,1.618194818496704
36,0.5595857554674148,0.9096300682174101,0.8409941863167167,0.7560379286915028,0.0005,1.6067876815795898
37,0.5176491917371749,0.9097500982345545,0.8413905616724262,0.7560550577057537,0.0005,1.6231904029846191
38,0.5219736054539681,0.9099273105237569,0.8381923146985277,0.754215049051827,0.0005,1.6058454513549805
39,0.5479879509210587,0.9112187063761175,0.8451059128839619,0.7597522255291225,0.0005,1.6552762985229492
40,0.5626594625115395,0.9113655626592183,0.8449990731654419,0.7598757983974948,0.0005,1.6227033138275146
41,0.5579802495837212,0.9117169766302914,0.8465039106007971,0.760687440919142,0.0005,1.589003562927246
42,0.5510885820388794,0.911733675118298,0.8442672210935793,0.7594927936772459,0.0005,1.6146609783172607
43,0.5596710517406465,0.9118832544156401,0.8410919446591626,0.7577365177973707,0.0005,1.6254208087921143
44,0.5362463443875314,0.9123956675273143,0.8436630424853483,0.7595541362025662,0.0005,1.600679636001587
45,0.5363028782010077,0.9132763123578501,0.845303566363224,0.7613826631509558,0.0005,1.6061604022979736
46,0.5409442524909973,0.9134704274285412,0.8434429526651969,0.7605044729356137,0.0005,1.6271188259124756
47,0.5309388016462326,0.9131909085356095,0.8429493531656341,0.7598070894543815,0.0005,1.6157128810882568
48,0.5366723773479463,0.9126927544853294,0.835812459968493,0.7546113220200956,0.0005,1.6554934978485107
49,0.5584941658973694,0.9131830537555442,0.8417415301477646,0.7592421329111764,0.0005,1.6662988662719727
50,0.553473181962967,0.9136412654892625,0.8406084949328593,0.7590744259168495,0.0005,1.6592440605163574
51,0.5197749791145325,0.9139896250367731,0.8368044667549519,0.7566048198453723,0.0005,1.6245157718658447
52,0.5371589386463166,0.9140698828658881,0.8402644710392246,0.758892394626948,0.0005,1.6429800987243652
53,0.5427281179428101,0.9146928237683731,0.8404284700071529,0.7596908205098502,0.0005,1.6114068031311035
54,0.5209507160186767,0.9143426028481704,0.8368466684437673,0.7565608926560247,0.0005,1.5872106552124023
55,0.5256917757987976,0.914734896639315,0.8416058437052442,0.7603913798174983,0.0005,1.6046233177185059
