round,train_loss,val_auc,val_acc,val_f1,lr,duration_s
1,0.9676239957809448,0.6328772397269437,0.6998370160093976,0.0,0.00016666666666666666,2.173598289489746
2,0.94788356590271,0.7648304086331891,0.7137016062817481,0.5398566527348968,0.0003333333333333333,1.538097858428955
3,0.7477111463546753,0.8754425041803942,0.8144936625349967,0.7117967461659185,0.0005,1.5360925197601318
4,0.5998201467990876,0.8852004511034792,0.8232267411268278,0.7249714302336695,0.0005,1.538154125213623
5,0.602587606549263,0.892192746136911,0.8328001141048194,0.7378586946871896,0.0005,1.5464942455291748
6,0.5663350354433059,0.8962167127923429,0.8390160489283175,0.7429304070550059,0.0005,1.635730504989624
7,0.5831246029138565,0.899719200984922,0.8380400680996366,0.7444838022133056,0.0005,1.5546414852142334
8,0.5656274026632309,0.9011618164686008,0.8431384594674147,0.7487376514026809,0.0005,1.5384905338287354
9,0.5891709178686142,0.9034404303053559,0.838528859811866,0.7475955155258135,0.0005,1.5338044166564941
10,0.5651387784481049,0.9035399394192063,0.8370544716962889,0.7470792406772016,0.0005,1.5402014255523682
11,0.5673002632856369,0.9049350571854721,0.845409337684559,0.7518194089729494,0.0005,1.5561001300811768
12,0.5499024565219879,0.9059090811863061,0.8406095633300444,0.7507220441305352,0.0005,1.5453770160675049
13,0.5501169081926346,0.9062664249338145,0.8378311964499299,0.7495780573314086,0.0005,1.5501627922058105
14,0.5667084469795227,0.9078018267638596,0.8412976111173137,0.7519883259159823,0.0005,1.5592246055603027
15,0.5675322217941284,0.9086952788087677,0.8378931634866715,0.750811309723235,0.0005,1.5542893409729004
16,0.5472211058139801,0.9096891274852941,0.8341324053947647,0.7490925252525252,0.0005,1.563453197479248
17,0.5613895205259324,0.91045832363565,0.8369999834398436,0.7519736114814116,0.0005,1.5667188167572021
18,0.5508898121118546,0.910951441743489,0.8337675477560187,0.7502546161976833,0.0005,1.5637438297271729
19,0.5541345250606536,0.9112198442151946,0.8408408713206404,0.7547128492135234,0.0005,1.5643877983093262
20,0.5439591426849366,0.9121869670109042,0.8430006362305238,0.7562717742584208,0.0005,1.5710690021514893
21,0.537087190270424,0.9124472451887101,0.841078055495755,0.755693847015483,0.0005,1.5586965084075928
22,0.5669837580919266,0.9126384867608457,0.8399834825795168,0.755422157954771,0.0005,1.5544567108154297
23,0.5172295866012574,0.9126299405696496,0.8439851642366863,0.7576661256650503,0.0005,1.5579185485839844
24,0.5471394876241684,0.9133438266612651,0.8398178810158107,0.7555379095395287,0.0005,1.6600186824798584
25,0.5617259223461152,0.9137810890798297,0.842163547035919,0.7572552950262081,0.0005,1.549893856048584
26,0.5466560643911362,0.9137394971060826,0.8441347398426144,0.7582931557234455,0.0005,1.5630953311920166
27,0.5453475443124771,0.9137230083196447,0.8396517452535119,0.7564014750660598,0.0005,1.55401611328125
28,0.5452755070924759,0.913903689138176,0.8453521784351506,0.7590427130178278,0.0005,1.5571143627166748
29,0.5268508784770966,0.9137749504861923,0.8453831619535215,0.759849356679342,0.0005,1.572652816772461
30,0.5235659960508345,0.9142681472680342,0.8446876353859558,0.7596151381634811,0.0005,1.560664415359497
31,0.5310741955041884,0.914688532868271,0.8426026582790365,0.7585087706357051,0.0005,1.55610990524292
32,9.21570637154579,0.9145038594515809,0.8405342413284878,0.7572172628729814,0.0005,1.5647060871124268
33,0.505260593354702,0.9147478712258753,0.8384172123060124,0.7564540556905113,0.0005,1.56553053855896
34,4177527.458304727,0.9154681276858668,0.842392184033552,0.7593872381514714,0.0005,1.595799446105957
