round,train_loss,val_auc,val_acc,val_f1,lr,duration_s
1,0.9425226883888245,0.5977379614334188,0.6866337635946864,0.11403474326173438,0.00016666666666666666,1.6750562191009521
2,0.9466662950515747,0.6275176724516565,0.6465843609088427,0.4101574236619613,0.0003333333333333333,1.6289687156677246
3,0.9103039498329162,0.6525975934719902,0.6317833205036638,0.4517599186812103,0.0005,1.5968899726867676
4,0.875473128080368,0.6951120181271189,0.6137813621316234,0.5226954788612352,0.0005,1.5712623596191406
5,0.8201732544898986,0.7429413873588098,0.6209433626626167,0.5598073420447948,0.0005,1.5714397430419922
6,0.7652104864120484,0.7913811996419341,0.6797356571684376,0.5994049102587832,0.0005,1.6075811386108398
7,0.7088194462060928,0.8335340923759224,0.7392555301573802,0.6419803072445399,0.0005,1.6052627563476562
8,0.6852192670106888,0.8569593097123618,0.769990111984051,0.6729240319593565,0.0005,1.59437894821167
9,0.6223937450647353,0.8679950584926517,0.797546746383342,0.6950268089287454,0.0005,1.6270711421966553
10,0.6462513952255249,0.8749796170080009,0.8055217971722731,0.7060143126396016,0.0005,1.6119496822357178
11,0.6267031198740005,0.8803981093162483,0.8179296278826024,0.718564337836086,0.0005,1.6354355812072754
12,0.6056183642148972,0.8839428329409201,0.8197149195790728,0.7230360034238172,0.0005,1.6123411655426025
13,0.5881396759748458,0.8864359410729767,0.8239612641916534,0.7275743937885857,0.0005,1.6233806610107422
14,0.6014690285921096,0.8887022095209329,0.8302637391871527,0.7319812334565429,0.0005,1.6179327964782715
15,0.5890677090883255,0.8907132583460088,0.831052216309831,0.7345985881689497,0.0005,1.6254217624664307
16,0.5803255836963653,0.8929866414996317,0.8298363803130724,0.7356505747736922,0.0005,1.756864309310913
17,0.5887316024303436,0.8952764617612914,0.8369321402185834,0.7405448730207704,0.0005,1.616619348526001
18,0.6034676929712296,0.8964270483589434,0.8357088254415285,0.7419390297215633,0.0005,1.603431224822998
19,0.5997275295257568,0.8984089659831257,0.8366185656447269,0.7437084361257106,0.0005,1.5877330303192139
20,0.5804267517328263,0.9000381459442849,0.8398034576538105,0.746111006693454,0.0005,1.5768349170684814
21,0.5581952788829804,0.9008198641306108,0.8379620751051169,0.7466208907099032,0.0005,1.6155157089233398
22,0.5868837604522705,0.902046693871785,0.8339246021422432,0.7455822841266658,0.0005,1.6034660339355469
23,0.5628637242317199,0.9032093940801009,0.8411694034550896,0.749757816570144,0.0005,1.630159854888916
24,0.5698442839980125,0.9040497384499787,0.8386885851910535,0.7499426548051132,0.0005,1.6860883235931396
25,0.592090313076973,0.904786859716668,0.8389161537915012,0.7504491688204425,0.0005,1.6517438888549805
26,0.5606325311660767,0.9054525651647698,0.8386308917430526,0.7502808624191616,0.0005,1.5964243412017822
27,0.5592394227981567,0.9067038404245866,0.8408686496474557,0.7530060843046829,0.0005,1.5980405807495117
28,0.5458852577209473,0.9076800894338416,0.8462432216876081,0.7560062357531774,0.0005,1.5847792625427246
29,0.5485681851506234,0.9079419975811438,0.8439846300380937,0.7551100665186983,0.0005,1.6192998886108398
30,0.5707276467084885,0.909031567876495,0.8382713760902325,0.7532322298677439,0.0005,1.6001620292663574
31,0.5252233147025109,0.9099964625603489,0.8486855776529771,0.7589784782003817,0.0005,1.5969157218933105
32,0.5323829321861268,0.9095775827833943,0.8482972152761566,0.7585560738049043,0.0005,1.6005733013153076
33,0.5275932376384735,0.9105283420467157,0.847179137621844,0.7593765954995033,0.0005,1.5899200439453125
34,0.5401946084499359,0.9111719839488325,0.8497806847678079,0.7602192777885312,0.0005,1.6034367084503174
35,0.5268403772115706,0.9110654119849974,0.8500328265035153,0.7610691473290466,0.0005,1.5987937450408936
36,0.5341135942339897,0.9117535805118178,0.849999706190774,0.7614727451425115,0.0005,1.5943191051483154
37,0.5304035632610321,0.9123864532004071,0.8456999417189336,0.7603582794885325,0.0005,1.6023385524749756
38,0.5285239443182945,0.9126515251569831,0.8489964812338705,0.7617952929220237,0.0005,1.596863031387329
39,0.5711576889753343,0.9130321190431596,0.846886396793099,0.7616589401908405,0.0005,1.6017446517944336
40,0.5579678970575332,0.9133463653312195,0.8468741102254692,0.7617798654014604,0.0005,1.6012766361236572
41,0.5350634973049164,0.9132418425763218,0.8498966058624022,0.7625069518282674,0.0005,1.60331392288208
42,0.5661344937086105,0.9142229600036808,0.8496652978718062,0.7637339342248759,0.0005,1.6324615478515625
43,0.5447478352189064,0.9142797654390358,0.8465669460347239,0.7624641385943569,0.0005,1.6335570812225342
44,0.5378471143841744,0.9145972673841769,0.8500670152134417,0.7643237224674597,0.0005,1.6214888095855713
45,0.5449462025165557,0.9147821067867319,0.8477630166835562,0.7632866854055779,0.0005,1.6259229183197021
46,0.5107588460445405,0.9149094277729455,0.8519863907566549,0.7652550816383242,0.0005,1.6278126239776611
47,0.5495281291007995,0.9149367595292368,0.8447298370747712,0.7620895131454015,0.0005,1.6402778625488281
48,0.5192770408987999,0.9154368959970263,0.8500504550570711,0.7649783398277569,0.0005,1.7088673114776611
49,0.5329103834629059,0.9153688472718486,0.8507652127739704,0.7654186427698136,0.0005,1.6504640579223633
50,0.546172831773758,0.915999466468886,0.8492694567146893,0.7653819417882599,0.0005,1.6552391052246094
51,0.526079882800579,0.9160035079374793,0.8519345734931727,0.7667155108056085,0.0005,1.6481328010559082
52,0.5324295144081115,0.9164713596393563,0.8481252033293393,0.7652739065534141,0.0005,1.676051378250122
53,0.535256135225296,0.9165904593712442,0.8498250232509937,0.7661409200565676,0.0005,1.6232733726501465
54,0.5387809442281724,0.9166227148858083,0.849573415713879,0.7659926322411333,0.0005,1.6339449882507324
55,0.5102393337488175,0.916485918958218,0.8532898353225998,0.7675912715136067,0.0005,1.630746603012085
56,0.4955327021479607,0.9167909807969755,0.8459178947447145,0.7642849671151558,0.0005,1.66941499710083
57,0.5442873840928077,0.9172346389432356,0.8501038749163311,0.7669098358068359,0.0005,1.6799342632293701
58,0.529212119102478,0.9172311623425311,0.8526076637198492,0.7680188871989285,0.0005,1.6618952751159668
59,0.5541478145122529,0.9173122505438329,0.8514612735401287,0.7678025504567391,0.0005,1.709197759628296
60,0.5111346830725669,0.9172974124341156,0.8489142146506101,0.7666191642826081,0.0005,1.6558952331542969
61,0.5220210926532746,0.9176341107218565,0.8493859120078763,0.7671546928474213,0.0005,1.6301021575927734
62,0.5175466945171356,0.9173314521994258,0.8520264556510999,0.768441634545374,0.0005,1.6568000316619873
63,0.5226581044793128,0.9177976606907573,0.8524805244548103,0.7688050828372198,0.0005,1.6699156761169434
64,0.535422907114029,0.918210440498896,0.8482283036577112,0.7665724283497121,0.0005,1.6847689151763916
65,0.5390791157484054,0.9185083503357534,0.848272642140897,0.7670607107884546,0.0005,1.6785271167755127
66,0.49660822474956506,0.9184103022882107,0.8559490759165646,0.7709541242323602,0.0005,1.6517014503479004
67,0.5559186139106751,0.9189071599973837,0.85501957036544,0.7708340721751333,0.0005,1.6617176532745361
68,0.5431027225255967,0.9189983291622519,0.8531242337588938,0.7701931258368703,0.0005,1.6831870079040527
69,0.4981837844848632,0.9192028391107189,0.8535093909441586,0.7706571637176246,0.0005,1.6516118049621582
70,0.5038676012158394,0.9192092330003986,0.8529490166205208,0.7704557962675739,0.0005,1.6409201622009277
