round,train_loss,val_auc,val_acc,val_f1,lr,duration_s
1,0.9543942532539369,0.5582816488030037,0.30016298399060237,0.461731317821877,0.00016666666666666666,4.129573583602905
2,0.9380361611843109,0.5799593756248868,0.6269782041632234,0.39074127555690114,0.0003333333333333333,4.181298732757568
3,0.9297999100685118,0.5857037002459387,0.5499248649679508,0.42773267692575206,0.0005,4.1781511306762695
4,0.908182200908661,0.5795602144315343,0.5023245651757006,0.44519744403618366,0.0005,4.222803354263306
5,0.8885530214309693,0.5819097317729254,0.460740409933316,0.4680567631513772,0.0005,4.221052408218384
6,0.8902911758422851,0.5881591118463605,0.4288386041818134,0.49628500693719774,0.0005,4.221187591552734
7,0.8868295459747315,0.600851291296164,0.42407088174285495,0.5023053940866687,0.0005,4.255850076675415
8,0.8861151540279387,0.615331789211329,0.4287087939238115,0.5027225188344364,0.0005,4.2798802852630615
9,0.8870086169242859,0.615922180168279,0.43051224837243046,0.5037292692941155,0.0005,4.232021331787109
10,0.8821243891716003,0.6218257097860966,0.5578181833722141,0.4649839123133822,0.0005,4.247406244277954
11,0.8811280508041381,0.6101964747759712,0.43667850272681674,0.5021638645246603,0.0005,4.235502481460571
12,0.8772393157482148,0.6169022978087972,0.4753678357958998,0.4939720298889213,0.0005,4.226383924484253
13,0.8842667472362518,0.6252166741653562,0.4655834543738311,0.5022994338477459,0.0005,4.266310930252075
14,0.8665013024806976,0.6271356381045107,0.4629664154686818,0.5057008963011659,0.0005,4.205100774765015
15,0.8882820262908936,0.6143983559445128,0.424374306543452,0.5051921418515012,0.0005,4.179574251174927
16,0.8752072825431825,0.611975503311933,0.4666652065238469,0.4906991324291525,0.0005,4.187236070632935
17,0.8795804033279419,0.6199782361106018,0.5236081055020853,0.4794284493437021,0.0005,4.18030571937561
18,0.8744926116466523,0.6205752087174023,0.43050423539354143,0.5042593034356692,0.0005,4.183257341384888
19,0.8858533136844635,0.6227020224610232,0.43573457381369185,0.5056049141640745,0.0005,4.175297260284424
20,0.8697185180187225,0.6428839749280543,0.5884929349565136,0.49527264054639497,0.0005,4.235707998275757
21,0.8869166460037231,0.6312742656328177,0.4537295876040285,0.506196459441971,0.0005,4.243612051010132
22,0.8740104908943177,0.6392517039825392,0.4357286976291732,0.5066741516674754,0.0005,4.223174095153809
23,0.8759066607952117,0.6459680637002005,0.43095723580006656,0.5072169240697522,0.0005,4.254936695098877
24,0.8693557081222533,0.6408639859949818,0.4436754358926966,0.5087486337998737,0.0005,4.242789268493652
25,0.8668358333110809,0.6417472801513565,0.626085558314988,0.4310686208847302,0.0005,4.23501443862915
26,0.8639186041355134,0.6351973891743461,0.5411923205747122,0.4855621302483988,0.0005,4.21643590927124
27,0.8709552030563354,0.6371271607202295,0.6259290381273561,0.42974260331658726,0.0005,4.2384443283081055
28,0.8608297734260558,0.6361520112804716,0.637904167977679,0.41182442634160227,0.0005,4.277082204818726
29,0.8790191850662232,0.6298734980003554,0.6202152499809024,0.4363924640185823,0.0005,4.2442686557769775
30,0.868889276266098,0.6433030012320876,0.5234622692863053,0.4920247068664794,0.0005,4.222316741943359
31,0.8536335446834565,0.6406466870696601,0.5405785263918144,0.4799400614623987,0.0005,4.230506658554077
32,0.8653670248985291,0.6585955191915724,0.5859138241514389,0.48674203548788225,0.0005,4.243837833404541
33,0.8597436089515685,0.6946467570758579,0.5754611602900271,0.5326080627830699,0.0005,4.209577322006226
34,0.8413114902973176,0.7261460456080637,0.6228712853833115,0.5611900814939543,0.0005,4.199193239212036
35,0.8256868627071381,0.7405812744671738,0.6587341736989459,0.5767674137733425,0.0005,4.216997146606445
36,0.7929642531871796,0.764650618357748,0.6642802234873232,0.5889116597187654,0.0005,4.230847358703613
37,0.7823234012126924,0.7782341571105329,0.6681579710710094,0.5917835729287417,0.0005,4.240876913070679
38,0.7737776029109955,0.7810787026269674,0.6975271412949935,0.5948234654301375,0.0005,4.234210968017578
39,0.7721700937747955,0.800010746444411,0.7064290266420864,0.6166540641139754,0.0005,4.2508156299591064
40,0.746178917646408,0.8064735548937388,0.7140082362739008,0.6214450770592744,0.0005,4.2633655071258545
41,0.7441697971820831,0.810085450988931,0.7223711152410598,0.6284421280657165,0.0005,4.251388311386108
42,0.7570596524477006,0.8058498261393133,0.7229266817773642,0.6231078951212016,0.0005,4.242784738540649
43,0.7610116641521454,0.8032478908062302,0.718160027735591,0.6234005404934679,0.0005,4.257855415344238
44,0.7352606747150421,0.8020093441737253,0.7183966777121129,0.6220736121635931,0.0005,4.284587860107422
45,0.7358230361938476,0.8093103569774566,0.7248684936614666,0.6265516961343914,0.0005,4.226148366928101
46,0.7435180690288544,0.806042049157528,0.7154639274387368,0.626227596258634,0.0005,4.269480466842651
47,0.7379652215242386,0.8126685703304906,0.7263081588685246,0.6299255937655073,0.0005,4.226288557052612
48,0.7252218075990677,0.8084866604204173,0.7150525945224345,0.6287282150297241,0.0005,4.210996150970459
49,0.7305198993682862,0.8174601652870961,0.7224955835131357,0.6359552672040321,0.0005,4.2305285930633545
50,0.7353740720748901,0.8123988972261248,0.7244502161634605,0.6355220752571848,0.0005,4.286402463912964
51,0.7358350625038147,0.8145234633474823,0.7153629639047353,0.6325837397118207,0.0005,4.244156360626221
52,0.7439959660768509,0.8153893101813303,0.7144473475170182,0.6346277405790246,0.0005,4.223219633102417
53,0.7233091220855713,0.813682268212001,0.7204020592287348,0.6328360386751998,0.0005,4.217031002044678
54,0.7238351271152498,0.8087811660788745,0.7222391681886875,0.6216230770350318,0.0005,4.229032039642334
55,0.7425245506763458,0.8079515235109527,0.7111679023570444,0.6217262056763142,0.0005,4.297262907028198
56,0.7301002893447877,0.8042351850085059,0.7139777869541225,0.6162736280078118,0.0005,4.267115831375122
57,0.7286530239582063,0.8035819064427192,0.7105963098629621,0.6203773711830356,0.0005,4.257178068161011
58,0.7270900973081589,0.809733300603869,0.726378673082748,0.6233272663761881,0.0005,4.261197328567505
59,0.7242008460760117,0.8135456397802198,0.7312730005881527,0.624832290345219,0.0005,4.251085042953491
60,0.7264856411218644,0.8088241677495813,0.7225660977273589,0.6242232609293373,0.0005,4.242034196853638
61,0.7288374720811844,0.8112067259823363,0.7237247744747092,0.6230815257277248,0.0005,4.26522421836853
62,0.730367995262146,0.8083653243015279,0.7173897133650612,0.6210799846436819,0.0005,4.265260934829712
63,0.7189251881837846,0.818735193231423,0.7338622611664868,0.6287386952348589,0.0005,4.238890886306763
64,0.6902417743206024,0.8229046573886138,0.7409612262635533,0.6305898772190578,0.0005,4.240553140640259
65,0.7312201833724975,0.825856368154018,0.7228577701589187,0.6355098295720402,0.0005,4.273786783218384
66,0.7336467751264572,0.8280100793238769,0.7229560626999572,0.637524113058794,0.0005,4.2828590869903564
67,0.7181829977035523,0.8317009006853968,0.7350540582265782,0.6447378882788409,0.0005,4.298173189163208
68,0.69763736307621,0.8254800556226235,0.7245447693143507,0.6380712933054258,0.0005,4.243770122528076
69,0.7122274528741837,0.8289714249392135,0.7384788054037393,0.6427225476301336,0.0005,4.244990110397339
70,0.6939431821107864,0.836672012317318,0.7479068763645436,0.6483023215777577,0.0005,4.275357246398926
71,0.7134015710353852,0.8360107253157936,0.7363644473742269,0.6474382054579225,0.0005,4.251701354980469
72,0.7173547533750533,0.8409265050861408,0.7418180808060844,0.6522072967046885,0.0005,4.348247289657593
73,0.6949446357488632,0.8414821141045394,0.7545677986156778,0.6550750750750751,0.0005,4.330183506011963
74,0.6838090413808823,0.844718720312188,0.7566976484043755,0.6605067059639959,0.0005,4.2739903926849365
75,0.6924377421140672,0.8475358060768802,0.7588253613987028,0.664727427193118,0.0005,4.2882537841796875
76,0.7129573961496354,0.8466614653673615,0.7503107700312452,0.6602522400459966,0.0005,4.279146194458008
77,0.6799863784313203,0.8471752566947113,0.7585566595066249,0.6634744467286199,0.0005,4.259814262390137
78,0.6828594948053359,0.8488753196740347,0.7608083065744355,0.6650142745135593,0.0005,4.243035078048706
79,0.7062181539535523,0.8522920269719748,0.7645631884818236,0.6683283025200725,0.0005,4.255040645599365
80,0.6882856764793395,0.8525784873114369,0.7589824157849274,0.6699420612161292,0.0005,4.258211374282837
81,0.6480987696647644,0.8563389795631956,0.7819588314512627,0.6761959840733786,0.0005,4.246552228927612
82,0.6795118072032929,0.856822056800121,0.7711434467454752,0.6771881732137865,0.0005,4.251854181289673
83,0.681004101395607,0.8574957247104726,0.7709682296071023,0.6765544832019024,0.0005,4.281549692153931
84,0.687090654015541,0.855440852428061,0.7611715616174037,0.6719574778444836,0.0005,4.241534233093262
85,0.6866780260801316,0.857321327236452,0.781335421693698,0.6787532235963327,0.0005,4.230304002761841
86,0.6772228704690935,0.8582992308565687,0.7731162421479484,0.6782546642384648,0.0005,4.2355797290802
87,0.6484494646787644,0.8596255564556009,0.779446495470263,0.6809139444226329,0.0005,4.2371673583984375
88,0.673095629453659,0.8590362797389913,0.7753219481367954,0.6804309356415444,0.0005,4.253834247589111
89,0.6585770164728164,0.8578944324906038,0.7761590373314002,0.6798269475279964,0.0005,4.236971616744995
90,0.6547675414085388,0.8600921374385551,0.7919184300117043,0.684896644390856,0.0005,4.207508087158203
91,0.6697026180028915,0.8620661900221155,0.7846960650397471,0.685172672643351,0.0005,4.232592821121216
92,0.6548633143901824,0.861055313142958,0.7888323647422518,0.684820602774677,0.0005,4.230331659317017
93,0.6564498800039291,0.8615729845827168,0.7937079952969156,0.6856736344049612,0.0005,4.23528528213501
94,0.6813928161859513,0.8623027225326106,0.7828990209742394,0.6842350213550533,0.0005,4.242432117462158
95,0.6694445130825043,0.8619826777191502,0.7745724675113771,0.6808762608273478,0.0005,4.2343363761901855
96,0.6779153777360916,0.8621064940019012,0.7811858460877699,0.6839594035525749,0.0005,4.233272314071655
97,0.6517152734994889,0.8637716975702404,0.792678060410382,0.6904788299256143,0.0005,4.2429094314575195
98,0.6715934436321258,0.8639410843354807,0.7821874684488956,0.6873400705932331,0.0005,4.240028142929077
99,0.6505818794965743,0.8646890768792321,0.8000334408318968,0.6925183545998623,0.0005,4.241326808929443
100,0.6368883954286575,0.8633949143315673,0.7947908158441166,0.6907212510788494,0.0005,4.251262187957764
