round,train_loss,val_auc,val_acc,val_f1,lr,duration_s
1,0.9655709924697875,0.6314641538969046,0.6998370160093976,0.0,0.00016666666666666666,2.2618319988250732
2,0.9448898508548738,0.642969869454995,0.629613405820521,0.44158981999758384,0.0003333333333333333,1.6394853591918945
3,0.9087639293670655,0.6711393838323139,0.585770658928622,0.5102878319388868,0.0005,1.612593173980713
4,0.8553485794067385,0.7277869484751991,0.5835280932368856,0.551112861472699,0.0005,1.612095832824707
5,0.8083824036121369,0.7776927039393662,0.626486741458031,0.5830067635869614,0.0005,1.6169755458831787
6,0.7434585684537888,0.8208491118972688,0.6971494628900251,0.6232062544073088,0.0005,1.5942449569702148
7,0.7145291600227356,0.8496690253000045,0.7420809065136437,0.6547126186888498,0.0005,1.622227668762207
8,0.6611697453260422,0.8642235808241385,0.7870198289175587,0.6860604380764449,0.0005,1.6238043308258057
9,0.6735586942434311,0.8731143956064761,0.795325014436717,0.7006579923966018,0.0005,1.7122151851654053
10,0.6267799837589264,0.8783110431301588,0.8116479866322144,0.7120037899826837,0.0005,1.6466310024261475
11,0.6221439620256424,0.8828439982568452,0.8187501569208365,0.7212010705179457,0.0005,1.641517162322998
12,0.5993462715148926,0.8861120947049606,0.8195252790786998,0.7252155382763444,0.0005,1.6311063766479492
13,0.5958335304260254,0.888698509634596,0.8217379296492505,0.7286555071466789,0.0005,1.7016174793243408
14,0.6154576768875122,0.8906460578162012,0.8280110237221568,0.7332494310080127,0.0005,1.6443710327148438
15,0.6124986187219619,0.8932679905210255,0.8267989271155466,0.7349592007232859,0.0005,1.6412158012390137
16,0.5832573981285096,0.8955436327216812,0.8317055411885812,0.7392379289081286,0.0005,1.6443514823913574
17,0.5989979588985443,0.8972176866415809,0.8311873685537589,0.7402035056507881,0.0005,1.6481270790100098
18,0.5838895975351333,0.8987032969628407,0.8302690811730787,0.7410065960866914,0.0005,1.635404348373413
19,0.5827949253320692,0.9004924410681437,0.836930003424213,0.7456173172323162,0.0005,1.6421310901641846
20,0.5631252398490906,0.9022533182855416,0.8410604269421992,0.7487215607979656,0.0005,1.6324844360351562
21,0.5645032952427864,0.9036842403353451,0.8428019143540765,0.7507058993958874,0.0005,1.6334185600280762
